ID,Lon,Lat,Province,Cruise,Station,Depth [m],Bot. Depth [m],Pres [dbar],Salinity [psu],Fluorometer [V],Transmission [proz],pot.Temperature [┬░C],Sigma [kg m-3],Bac_all/ml,Bacterial Biomass Production per hour_[ng C/l/h],Bacterial Biomass Production per day_[microg C/l/d],Bacterial generation time (days)_[days],Glucose turnover rate _[per day],Glucose turnover time_[days],Amino acid turnover rate _[per day],Amino acid turnover time_[days],Chl a_mean chl a [microg/L],Dissolved Inorganic Nutrients_NO X ( microM),NO2 ( microM ),NO3 (microM ),PO4 ( microM ),Si  ( microM ),HNA/ml,LNA/ml,Bac_size [microm],HNA_size [microm],LNA_size [microm],Bac_SSC,HNA_SSC,LNA_SSC,Prokaryotes/ml,Picoplankton/ml,Nanoplankton/ml,Microplankton/ml,Eukaryotes/ml,Prokaryotes rel.microm,Pico rel.microm,Nano rel.microm,Micro rel.microm,Eukaryotes rel.microm,Prokaryotes SSC,Pico SSC,Nano SSC,Micro  SSC,Eukaryotes SSC,Syn/ml,Proc/ml,Syn_size [microm],Proc_size [microm],Syn SSC,Proc SSC,TPN[microg/l],POC [microg/l],Growth rate,DNA_div,DNA_ENS,RNA_div,RNA_ENS,MLD
319_60,-22.1955,12.5898,NATR,PS79,319,60,4859.0,60.0,35.6342,0.192,99.55,16.2618,1026.1751,424726.92307692295,79.6349295176575,1.9112383084237798,2.57485779845835,0.0148161746668023,67.4938047430449,0.0842352927301729,11.8715085754288,0.0743917736681217,337746429698704.0,0.16344143084079998,9.59648423753336,0.9170222211183159,438796696737768.0,223511.538461538,198126.923076923,0.4852212017,0.48610227170000003,0.4842348161,1853.98,1913.18,1790.06,3867.85714285714,535.714285714286,155.357142857143,0.0,664.285714285714,0.5063535841960001,1.84197809926,3.6044524111800005,0.0,2.2280818736200003,9610.24,36018.09,157941.24,0.0,65020.4,664.285714285714,6235.71428571429,0.5850666340999999,0.5423309465,4025.81,11546.48,0.004363184445537629,0.0232903471961617,0.269198237267687,2.50523701829633,12.246461257222613,0.153173048008203,1.1655266535584452,28.0
319_100,-22.1955,12.5898,NATR,PS79,319,100,4859.0,100.0,35.5212,0.076,100.1,14.8753,1026.4014,326700.0,88.85020898692491,2.1324050156862,1.7631926743226298,0.011213457422594999,89.17856128699499,0.0912229596454865,10.962152553329,0.0187752444330483,337746429698702.0,0.163441430840801,9.59648423753348,0.9170222211194101,438796696737765.0,180103.846153846,144565.384615385,0.48572311490000003,0.4865687357,0.4846403921,1908.06,1905.45,1908.86,294.642857142857,123.214285714286,75.0,0.0,182.14285714285703,0.507170844381,1.77100729686,3.30979242858,0.0,2.34796576258,7916.98,50118.57,129435.64,0.0,81337.74,428.571428571429,0.0,0.6515059685,0.0,4025.81,0.0,0.00265634479001164,0.0141822024062276,0.393120497070029,,,,,28.0
319_200,-22.1955,12.5898,NATR,PS79,319,200,4859.0,200.0,35.3244,0.083,100.24,12.8088,1026.6827,246696.153846154,52.947906314750206,1.27074975155401,2.2508086578905897,0.00864652138609737,115.653446669072,0.0320489195651725,31.2022999080037,0.0045911631516201605,337746429698697.0,0.163441430840802,9.596484237533751,0.9170222211219399,438796696737758.0,143846.153846154,102046.153846154,0.48418744729999996,0.4851268253,0.4828350629,1927.39,1973.86,1862.84,37.5,32.1428571428571,16.071428571428598,0.0,48.21428571428571,0.5116787039540001,2.28865198114,4.2501024871399995,0.0,2.94246885106,19315.43,205259.33,433486.33,0.0,281335.0,20726.392026176698,0.0,0.549352824794114,0.0,4646.2026910903105,0.0,0.00258437253069133,0.0145440417155623,0.307954733570977,,,,,28.0
319_400,-22.1955,12.5898,NATR,PS79,319,400,4859.0,400.0,35.2777,0.069,100.37,11.0683,1026.9794,170161.538461538,5.02211855969261,2325723383922.14,16.0016231954239,0.0007677682559614611,1302.47635563901,2638936653065.52,13523560714224.5,0.286269881725657,334092635916190.0,0.16440465452727698,9.78386278313288,2.67343715217886,433742509416831.0,97434.61538461539,71923.07692307691,0.4853804909,0.4862249249,0.48423703490000003,2141.07,2190.83,2049.85,32.1428571428571,91.07142857142858,10.7142857142857,0.0,96.42857142857142,0.482325928313,0.922204932983,2.4882948850999997,0.0,0.9943018872130001,8524.5,106250.18,197111.0,0.0,120398.83,20604.391331796,0.0,0.552137039938805,0.0,4650.76179936894,0.0,10046422485815.6,332155236824.766,0.0433173042568687,,,,,28.0
319_600,-22.1955,12.5898,NATR,PS79,319,600,4859.0,600.0,35.0669,0.069,100.49,8.8924,1027.1879,126923.076923077,104.01755281125999,132929227026231.0,11.370863173916199,155041352936661.0,114830373840976.0,144713146410205.0,140823109886700.0,0.5128509553145021,212175156619664.0,0.196544893096811,16.0361915442866,61.2803793442758,265097584514395.0,72811.5384615385,53350.0,0.48491640049999996,0.4861805489,0.48318718130000005,1944.28,2291.28,1870.96,64.28571428571429,48.21428571428571,16.071428571428598,0.0,69.64285714285711,0.501730838537,1.83464408306,4.2659501151,0.0,2.39782514034,10308.25,83122.22,149053.33,0.0,103923.08,16533.549347627,0.0,0.6450389694032029,0.0,4802.88724000873,0.0,114251237378765.0,138263438044401.0,0.27796163378508004,,,,,28.0
319_800,-22.1955,12.5898,NATR,PS79,319,800,4859.0,800.0,34.7863,0.069,100.58,6.3013,1027.3448,89988.4615384615,3.27148899640107,2325723383947.44,12.991787380678302,0.00073076737615609,1368.4245255447802,2638936653093.03,13523560714249.1,0.286269881725701,334092635916166.0,0.164404654527283,9.78386278313408,2.67343715219021,433742509416798.0,52038.4615384615,37315.3846153846,0.4840740821,0.4849814165,0.4828217501,1911.84,1923.0,1897.58,64.28571428571429,42.8571428571429,10.7142857142857,0.0,48.21428571428571,0.489721371725,1.79449524054,3.1493835670999997,0.0,2.04123081374,9596.0,163477.38,229539.5,0.0,183022.0,20604.3913317952,0.0,0.552137039938823,0.0,4650.76179936897,0.0,10046422485835.8,332155236851.469,0.0533527189331016,,,,,28.0
319_2500,-22.1955,12.5898,NATR,PS79,319,2500,4859.0,2500.0,34.9475,0.071,100.73,2.9001,1027.8525,27373.0769230769,104.01755281125999,132929227026231.0,11.370863173916199,155041352936660.0,114830373840976.0,144713146410205.0,140823109886700.0,0.5128509553145021,212175156619664.0,0.196544893096811,16.0361915442866,61.2803793442758,265097584514396.0,17515.3846153846,9730.76923076923,0.4852757945,0.4863468041,0.48335250770000004,1895.35,1924.29,1861.52,58.928571428571395,10.7142857142857,10.7142857142857,0.0,21.4285714285714,0.490275364199,1.8846321751,3.5105980670999997,0.0,2.6976151211,7884.82,220254.5,325541.0,0.0,272897.75,16533.549347627,0.0,0.6450389694032029,0.0,4802.88724000873,0.0,114251237378764.0,138263438044401.0,0.277961633785081,,,,,28.0
319_4000,-22.1955,12.5898,NATR,PS79,319,4000,4859.0,4000.0,34.8898,0.069,100.71,2.0291,1027.8811,19715.3846153846,104.01755281125999,132929227026231.0,11.370863173916199,155041352936660.0,114830373840976.0,144713146410205.0,140823109886700.0,0.5128509553145021,212175156619664.0,0.196544893096811,16.0361915442866,61.2803793442757,265097584514396.0,12565.384615384599,7150.0,0.4892593661,0.4921773977,0.4840293965,3158.76,2897.73,3620.23,42.8571428571429,21.4285714285714,5.35714285714286,0.0,26.785714285714302,0.496890810568,1.8930652691,3.2595248070999996,0.0,2.1663571767,10112.12,227541.75,319270.0,0.0,245887.4,16533.549347627,0.0,0.6450389694032029,0.0,4802.88724000873,0.0,114251237378764.0,138263438044400.0,0.277961633785081,,,,,28.0
320_20,-21.5685,16.9043,NATR,PS79,320,20,3644.0,20.0,36.2059,0.205,98.24,21.4153,1025.2979,693803.846153846,351.405433310459,8.43373039945102,1.06308762662301,0.115343172561436,8.66978060159878,0.25416335576126103,3.9344774820305495,0.50644635480636,894205649097156.0,0.01,0.8842056490971559,0.1,282618941598908.0,415884.615384615,274534.615384615,0.4842383765,0.4848562349,0.4832985857,1891.71,1921.32,1847.87,273.214285714286,5196.428571428571,3241.0714285714303,10.7142857142857,8351.78571428571,0.534712590032,0.956866312862,3.7914302139,41.9509128631,2.35789159982,8315.75,19530.59,104955.71,8867604.0,42817.17,24889.2857142857,1076.78571428571,0.5350899701,0.5535549269,4179.62,38155.31,0.0121590700000525,0.0638596330583095,0.652013214340371,2.4264602683425696,11.318745763313245,1.9275735387888997,6.872813377555267,59.0
320_40,-21.5685,16.9043,NATR,PS79,320,40,3644.0,40.0,36.2138,0.264,98.34,21.3639,1025.3181,598442.307692308,780.73478938759,18.7376349453022,0.418229693169267,0.0909055054963502,11.0004338520526,0.2252474214187,4.43956247623875,0.6277575762922579,102311877491847.0,0.02,-0.0097688122508153,0.09,565057452628358.0,347092.307692308,247076.923076923,0.4848401357,0.48530954090000006,0.4841482829,1906.07,1949.31,1850.77,514.285714285714,6675.0,1789.2857142857101,0.0,8614.285714285721,0.514587190248,0.943260259765,4.0448245851,0.0,2.0400196232599996,6377.53,19911.65,105412.23,0.0,37067.99,19783.9285714286,18637.5,0.5230966336999999,0.4930031525,4045.49,4343.37,0.0107530218859514,0.0520592290411393,1.6573361286411898,,,,,59.0
320_60,-21.5685,16.9043,NATR,PS79,320,60,3644.0,60.0,36.2263,0.223,98.91,20.6827,1025.5143,743769.230769231,257.081902708048,6.16996566499315,1.46585366716701,0.07316040202536,13.668596294117698,0.193391367394715,5.17086162361624,0.46725349863399296,356344862382303.0,0.36,3.20344862382303,0.24,66552870216174.0,383392.307692308,355976.92307692295,0.48391613450000004,0.48482104369999995,0.48293403170000004,1878.01,1919.29,1836.11,9375.0,6176.78571428572,648.214285714286,5.35714285714286,6905.3571428571395,0.500497284026,0.9594703974779999,3.9163637389,27.5646666831,1.7699992684599999,7735.4,20634.53,100749.77,589374.0,27638.72,16200.0,46044.6428571429,0.5357974061,0.4939025921,4045.49,4343.37,0.009821012150496241,0.0433301151543856,0.4728624664831379,2.198436984543,9.010918282225628,1.47227067604749,4.359122065876075,59.0
320_100,-21.5685,16.9043,NATR,PS79,320,100,3644.0,100.0,35.7426,0.10400000000000001,99.88,15.6359,1026.4022,410723.07692307705,103.03904545851101,2.47293709100428,1.9147914203406,0.0137121254094015,72.92815447227208,0.0814670055416261,12.274908023826198,0.0676729983242873,234748956342954.0,0.03,23.444895634295396,1.4,628167402596486.0,219576.923076923,188142.307692308,0.4833383177,0.4841302745,0.48242907409999997,1914.06,1950.58,1875.02,8448.21428571429,814.285714285714,171.428571428571,0.0,1033.92857142857,0.503956046802,1.7462673850200001,3.74663748882,0.0,2.0793315894999997,8913.78,34646.78,289334.25,0.0,84931.52,717.8571428571429,12589.285714285701,0.5544959045000001,0.5169061301,4881.29,9616.41,0.00569916411768645,0.0265395025536418,0.361996180469959,,,,,59.0
320_200,-21.5685,16.9043,NATR,PS79,320,200,3644.0,200.0,35.6421,0.07200000000000001,100.29,13.7401,1026.7383,235103.846153846,54.923214921578904,1.31815715811789,2.04417069215335,0.00368417995896479,271.430823450054,0.0202382995546646,49.4112658674189,0.0038632958227047703,233286245535781.0,0.02,23.3086245535781,1.43,775367972005879.0,133861.538461538,99761.5384615384,0.4840902329,0.48493461530000004,0.48296045090000006,1917.19,1991.17,1822.17,117.857142857143,58.928571428571395,10.7142857142857,0.0,58.928571428571395,0.499253355704,1.8774114129400004,2.0902352091,0.0,1.8774114129400004,7934.23,145875.09,46739.0,0.0,145875.09,21836.0921659401,0.0,0.524028018645448,0.0,4604.73372142849,0.0,0.0031761322170496,0.0121858426183462,0.339084785444104,,,,,59.0
321_2,-21.17,20.7047,NATR,PS79,321,2,4092.0,503.822060958725,35.2136919949055,0.12548008930510002,99.31821514116699,10.2073059815994,678.1347059542791,966096.1538461541,104.01755281125999,132929227026232.0,11.370863173916199,155041352936661.0,114830373840977.0,144713146410205.0,140823109886700.0,0.512850955314503,212175156619664.0,0.196544893096811,16.0361915442866,61.28037934427589,265097584514395.0,456500.0,501811.538461538,0.48354363409999995,0.4844913197,0.4826677241,1912.45,1985.67,1844.49,235.714285714286,3337.5,1633.92857142857,0.0,4891.071428571429,0.5303233841480001,0.912452260368,3.6989685884199996,0.0,2.22897254946,6441.2,17565.29,101848.29,0.0,45252.71,29073.2142857143,0.0,0.5285182973,0.0,3891.07,0.0,114251237378765.0,138263438044401.0,0.27796163378508004,,,,,65.0
321_20,-21.17,20.7047,NATR,PS79,321,20,4092.0,20.0,36.8149,0.16899999999999998,97.73,20.7699,1025.9393,977900.0,102.096929622573,2.45032631094175,4.92521527375387,0.0227893833484182,43.880081558653,0.0191649667322957,52.17854087452471,0.450411235202643,276763937278566.0,0.0,0.276763937278566,0.03,429374625486636.0,496861.538461538,473973.07692307705,0.4854738869,0.48667198729999994,0.4844133521,1936.39,2078.74,1835.15,305.357142857143,3739.2857142857106,2073.21428571429,0.0,5866.071428571429,0.52823324187,0.9059118047820001,4.10001276518,0.0,2.42922073738,6584.82,19544.36,142466.27,0.0,64218.95,38426.785714285696,0.0,0.5291533385,0.0,3891.07,0.0,0.0139936891251377,0.0712730783649853,0.140734392718564,2.17810300733951,8.829540787691048,1.0390637736947,2.8265694665046763,65.0
321_40,-21.17,20.7047,NATR,PS79,321,40,4092.0,40.0,36.8142,0.22899999999999998,97.89,20.7578,1025.9421,992961.5384615379,255.736022942421,6.137664550618111,1.9929984428177898,0.116284289393211,8.59961397380636,0.37142142750764795,2.6923594761624505,0.495203070828205,174593844515335.0,0.03,0.144593844515335,0.05,413587944245934.0,480700.0,502869.23076923104,0.4843080365,0.4853085089,0.4833433229,1906.69,1987.98,1829.37,369.642857142857,3905.35714285714,1746.42857142857,16.071428571428598,5587.5,0.5311334704039999,0.88250714528,4.3078675987,32.16875380714,2.3448765679799997,6282.63,18032.6,187273.69,2875959.0,71451.35,35067.8571428571,1200.0,0.5181708977,0.6479480969,3963.7,21711.77,0.0142412885491337,0.0652902701284204,0.34779113002213,,,,,65.0
321_60,-21.17,20.7047,NATR,PS79,321,60,4092.0,60.0,36.8141,0.187,98.12,20.7453,1025.9454,802153.8461538459,169.83241678029498,4.07597800272708,2.3543906005987902,0.0744620144571028,13.429666216942,0.22156304695644602,4.51338801184016,0.36378202543083793,169371685641129.0,0.07,1.6237168564112903,0.09,45201517652509.0,374634.615384615,421723.07692307705,0.48461036090000004,0.48582125810000004,0.48367650409999996,1926.96,2059.5,1853.76,2448.21428571429,3235.7142857142894,733.928571428571,0.0,3980.35714285714,0.5046121258340001,0.987594573264,3.9796565607,0.0,2.01300669298,8662.67,18956.2,177320.05,0.0,47819.71,19312.5,5025.0,0.5245894732999999,0.5302236257,3963.7,21711.77,0.009746550931595271,0.0458534372784197,0.29440619597430295,2.36055704725399,10.596852756357475,0.869448387491595,2.385594566714536,65.0
321_100,-21.17,20.7047,NATR,PS79,321,100,4092.0,100.0,36.7575,0.099,100.05,19.3621,1026.2713,393053.571428571,104.005898648398,2.49614156756155,1.8415862265113703,0.01786420526213,55.97786105379561,0.119143424362371,8.39324541284404,0.039444810247761,427394879893705.0,0.07,4.203948798937049,0.18,625894187400781.0,179732.14285714302,209942.85714285698,0.4837079285,0.4849054613,0.48267825049999996,1903.77,2020.91,1803.59,96.42857142857142,208.92857142857102,80.3571428571429,0.0,289.285714285714,0.493204701337,1.89030504558,3.65392969274,0.0,2.38927910358,7706.39,52369.82,104647.13,0.0,64638.44,605.357142857143,0.0,0.5458627085,0.0,3923.17,0.0,0.00418106850702316,0.0185152244567871,0.37638594955883004,,,,,65.0
321_200,-21.17,20.7047,NATR,PS79,321,200,4092.0,200.0,36.3069,0.098,100.22,16.9856,1026.5213,251307.692307692,60.82370275387321,1.45976886609296,1.8947445968338898,0.011185997687501998,89.3974795933751,0.0894850918146737,11.175045806188901,0.0031260968613673803,132532201280288.0,0.06,13.1932201280288,0.64,356010303351963.0,124003.846153846,125315.384615385,0.4852479305,0.4862238929,0.4842893057,1933.46,2006.69,1860.1,32.1428571428571,37.5,16.071428571428598,0.0,58.928571428571395,0.489634045913,1.7441915105799999,3.2884358190599996,0.0,2.61243262278,8917.0,119981.71,248465.67,0.0,208686.55,19743.9032166635,0.0,0.57177450228391,0.0,4682.91783347414,0.0,0.00262925121933222,0.0105404680408537,0.36582618138517997,,,,,65.0
322_0,-19.8675,24.3958,NATR,PS79,322,0,3687.0,503.822060958725,35.2136919949055,0.12548008930510002,99.31821514116699,10.2073059815994,678.1347059542791,1842626.92307692,104.01755281125999,132929227026232.0,11.370863173916199,155041352936661.0,114830373840977.0,144713146410205.0,140823109886700.0,0.512850955314503,212175156619664.0,0.196544893096811,16.0361915442866,61.28037934427589,265097584514395.0,848946.1538461541,979084.615384615,0.4920896261,0.4934471189,0.4909048901,1907.08,2039.69,1794.15,1655.35714285714,3225.0,1414.28571428571,5.35714285714286,4923.21428571429,0.544747471595,0.936990607096,5.28670353774,26.3468770671,2.65837080638,5684.94,17928.25,403495.31,6889792.0,129034.84,118382.142857143,6171.428571428571,0.5068860293,0.6883913513,4130.53,5230.61,114251237378765.0,138263438044401.0,0.27796163378508004,,,,,40.0
322_2,-19.8675,24.3958,NATR,PS79,322,2,3687.0,503.822060958725,35.2136919949055,0.12548008930510002,99.31821514116699,10.2073059815994,678.1347059542791,1803111.53846154,104.01755281125999,132929227026232.0,11.370863173916199,155041352936661.0,114830373840976.0,144713146410205.0,140823109886700.0,0.512850955314503,212175156619664.0,0.196544893096811,16.0361915442866,61.28037934427589,265097584514395.0,826988.4615384609,963557.692307692,0.4898933237,0.4911452429,0.4887996101,1886.71,2007.96,1785.08,1864.2857142857101,3358.9285714285697,857.1428571428571,0.0,4344.6428571428605,0.547653377339,0.8640349490479999,5.45325151526,0.0,2.28953160654,6342.7,15209.88,327682.46,0.0,77449.8,109655.357142857,6123.21428571429,0.5004948533,0.6573662836999999,3224.5,8622.09,114251237378765.0,138263438044401.0,0.27796163378508004,,,,,40.0
322_20,-19.8675,24.3958,NATR,PS79,322,20,3687.0,20.0,36.6117,0.09699999999999999,98.09,19.7063,1026.0695,1744092.30769231,265.003147433004,6.36007553839211,3.5,0.0947080731324829,10.5587619610964,0.231437278657435,4.3208250883392205,0.214183774741752,724227639310852.0,0.0,0.0724227639310852,0.04,979443821932926.0,878053.8461538459,853473.076923077,0.4864116653,0.4875997037,0.4851581465,1906.48,2006.14,1805.35,2078.89447236181,3202.7638190954804,970.854271356784,5.27638190954774,4321.3567839196,0.5440590324660001,0.892632965425,5.5207825699,25.666683575100002,2.42051900874,6883.34,12527.57,370209.41,700388.0,93323.87,99533.6683417085,6183.91959798995,0.4996728653,0.6642653585,3935.42,25262.12,0.0087143473016719,0.0453494466344516,0.19804205158855603,2.09587105283192,8.132521741995784,0.158069519543842,1.1712476164774581,40.0
322_40,-19.8675,24.3958,NATR,PS79,322,40,3687.0,40.0,36.6117,0.128,97.91,19.6519,1026.0839,1618734.61538462,287.933839048528,6.910412137164661,3.0,0.15246725674691197,6.55878528502648,0.419302196159858,2.38491476829459,0.289458942945823,334511813633613.0,0.02,0.314511813633613,0.0,715717677000078.0,765473.076923077,840569.230769231,0.48727225009999997,0.48830399210000003,0.4863882389,1876.6,1960.96,1800.22,1896.42857142857,3369.64285714286,1012.5,5.35714285714286,4425.0,0.543344736226,0.861230407308,5.325113207019999,27.9330925031,2.3554919423,6732.77,14014.65,478124.57,1930313.0,120362.45,143769.64285714302,4773.21428571429,0.4947975425,0.6454985417,2909.95,9079.59,0.00921814831801587,0.0457075091203054,0.231049060186648,,,,,40.0
322_60,-19.8675,24.3958,NATR,PS79,322,60,3687.0,60.0,36.6302,0.16,98.25,19.5291,1026.1302,1142011.53846154,169.497998848764,4.06795197237033,3.4,0.0565850133592914,17.672523882788802,0.202716157715918,4.93300588994675,0.5899375069339711,222224939164549.0,0.32,1.90224939164549,-18.988713764453,847577793511762.0,542088.4615384621,591715.384615384,0.48361215890000003,0.4843980785,0.48288109009999997,1846.75,1918.53,1783.71,5073.21428571429,8700.0,878.571428571429,0.0,9653.57142857143,0.500280414604,0.8678252608879999,3.8586006506599997,0.0,1.67550591842,7585.08,18511.95,281381.97,0.0,42145.35,47298.2142857143,47126.7857142857,0.5242403993,0.4988750261,2909.95,9079.59,0.0123814524461826,0.0605062475966083,0.20386681781174898,2.39582239767703,10.977221989806642,1.76961742686185,5.86860776016926,40.0
322_70,-19.8675,24.3958,NATR,PS79,322,70,3687.0,70.0,36.8115,0.325,97.07,19.6606,1026.2342,691434.615384615,104.01755281125999,132929227026232.0,11.370863173916199,155041352936661.0,114830373840977.0,144713146410206.0,140823109886701.0,0.512850955314503,212175156619663.0,0.196544893096811,16.0361915442866,61.280379344276,265097584514395.0,300511.53846153803,385338.46153846104,0.4886516213,0.48967082450000005,0.4878419657,1885.17,1936.31,1841.81,3305.35714285714,3176.7857142857106,380.357142857143,0.0,3530.35714285714,0.502485081691,1.000534586406,3.9920309264199996,0.0,1.85192852762,7814.48,18815.99,124241.25,0.0,29976.19,1639.28571428571,0.0,0.5639197672999999,0.0,4611.16,0.0,114251237378765.0,138263438044401.0,0.27796163378508004,,,,,40.0
322_100,-19.8675,24.3958,NATR,PS79,322,100,3687.0,100.0,36.8334,0.18899999999999997,99.51,19.0053,1026.4219,430607.692307692,86.1082929995289,2.06659903198869,2.5,0.0286047860028206,34.9591847987044,0.19339324260392302,5.17081148511502,0.108780705469647,34613102978449.0,0.02,3.4413102978449,0.19,149909325896752.0,204388.461538462,222834.615384615,0.49020896090000005,0.49145695850000004,0.48906215090000005,1885.19,1935.37,1837.14,267.857142857143,787.5,139.285714285714,0.0,916.071428571429,0.5004411312579999,1.8060031065,3.8460519681400003,0.0,2.1105179544999997,7322.3,41429.99,353399.46,0.0,88994.32,18566.9225744514,0.0,0.5986347373480501,0.0,4726.901043708621,0.0,0.0045917637180537,0.0213226628303528,0.27725887222397805,,,,,40.0
322_200,-19.8675,24.3958,NATR,PS79,322,200,3687.0,200.0,36.4222,0.098,100.16,17.1637,1026.567,294038.46153846104,44.1474913319479,1.05953979196675,3.1,0.0137902549114035,72.514975714704,0.126660797591744,7.895102660123969,0.00342657542535553,918841439413539.0,0.02,9.168414394135391,0.44,236161561247932.0,146892.307692308,145115.384615385,0.48791136770000004,0.48880833049999994,0.4869558905,1865.73,1932.57,1814.68,32.1428571428571,32.1428571428571,10.7142857142857,0.0,48.21428571428571,0.491243483337,1.7668498930599998,5.4093956911,0.0,2.5984075911,8682.67,107140.67,3557392.0,0.0,875269.67,11694.6428571429,12600.0,0.5528140025,0.5188635761,4231.45,7930.86,0.0031451607355848,0.0182395213097334,0.22359586469675696,,,,,40.0
322_400,-19.8675,24.3958,NATR,PS79,322,400,3687.0,400.0,35.7941,0.071,100.26,13.2871,1026.9499,193642.307692308,5.2152027027027,2325723383881.59,16.6,0.000835512513840414,1196.87016464125,2638936653021.41,13523560714185.0,0.286269881725587,334092635916228.0,0.164404654527267,9.78386278313093,2.67343715216066,433742509416883.0,97942.3076923077,94219.2307692308,0.49109431369999995,0.49249086770000006,0.4895913089,2030.54,2373.13,1863.52,37.5,37.5,10.7142857142857,0.0,48.21428571428571,0.49651245032700003,1.8105008431,5.646471727100001,0.0,2.66293884038,7161.29,105677.71,302949.0,0.0,149515.78,20604.3913317973,0.0,0.5521370399387759,0.0,4650.76179936889,0.0,10046422485783.2,332155236781.906,0.0417558542505991,,,,,40.0
322_900,-19.8675,24.3958,NATR,PS79,322,900,3687.0,900.0,35.1529,0.08,100.59,7.6871,1027.4406,57792.307692307695,4.25074740836727,2325723383578.38,6.1,0.00245620546237423,407.132064201736,2638936652691.55,13523560713889.4,0.28626988172506,334092635916511.0,0.164404654527192,9.78386278311642,2.6734371520245896,433742509417275.0,31688.4615384615,25765.3846153846,0.49212043130000005,0.49345062770000003,0.4904970953,1989.38,2018.5,1966.07,0.0,5.35714285714286,5.35714285714286,0.0,10.7142857142857,0.0,2.1330180511,2.4637271111000003,0.0,2.2983725811,0.0,287567.0,431667.0,0.0,359617.0,20604.3913318067,0.0,0.55213703993856,0.0,4650.76179936854,0.0,10046422485541.3,332155236461.672,0.113630685337696,,,,,40.0
322_2500,-19.8675,24.3958,NATR,PS79,322,2500,3687.0,2500.0,34.9817,0.069,100.76,3.0471,1027.8662,20180.769230769198,104.01755281125999,132929227026231.0,11.370863173916199,155041352936660.0,114830373840976.0,144713146410205.0,140823109886700.0,0.5128509553145021,212175156619664.0,0.196544893096811,16.0361915442866,61.2803793442758,265097584514396.0,12226.9230769231,7953.84615384615,0.4919893673,0.4937485145,0.4893869213,2128.92,3380.23,2090.19,32.1428571428571,21.4285714285714,10.7142857142857,0.0,32.1428571428571,0.496293619687,1.021074680575,3.5177108151,0.0,2.25601427314,9198.5,122970.75,350538.0,0.0,198826.5,16533.549347627,0.0,0.6450389694032029,0.0,4802.88724000873,0.0,114251237378764.0,138263438044401.0,0.277961633785081,,,,,40.0
322_3600,-19.8675,24.3958,NATR,PS79,322,3600,3687.0,3600.0,34.9044,0.09,100.69,2.1812,1027.8804,33126.9230769231,104.01755281125999,132929227026231.0,11.370863173916199,155041352936660.0,114830373840976.0,144713146410205.0,140823109886700.0,0.5128509553145021,212175156619664.0,0.19654489309680997,16.0361915442866,61.2803793442756,265097584514396.0,22338.4615384615,10619.2307692308,0.49223137130000005,0.4936039313,0.4894382633,2187.67,2292.77,1970.75,21.4285714285714,16.071428571428598,10.7142857142857,0.0,26.785714285714302,0.50096095725,0.9268936375,3.2684040691000003,0.0,2.2256580919,10032.75,199191.67,389354.0,0.0,275256.6,16533.549347627,0.0,0.6450389694032029,0.0,4802.88724000873,0.0,114251237378764.0,138263438044400.0,0.277961633785081,,,,,40.0
323_0,-17.312,26.3482,NASE,PS79,323,0,3614.0,503.822060958725,35.2136919949055,0.12548008930510002,99.31821514116699,10.2073059815994,678.1347059542791,734207.692307692,104.01755281125999,132929227026232.0,11.370863173916199,155041352936661.0,114830373840977.0,144713146410205.0,140823109886700.0,0.512850955314503,212175156619664.0,0.196544893096811,16.0361915442866,61.28037934427589,265097584514395.0,366723.07692307705,362238.46153846104,0.48865502689999996,0.48981143450000003,0.4874847389,1912.19,2042.23,1779.8,69.64285714285711,2646.4285714285697,696.4285714285719,16.071428571428598,3835.7142857142894,0.5096151413409999,2.1551211100599996,6.836484220419999,22.172435875100003,3.02098923106,7823.54,20801.82,406054.52,2110441.67,90856.93,9546.42857142857,1832.14285714286,0.5064529504999999,0.9994309397,4214.62,47721.03,114251237378765.0,138263438044401.0,0.27796163378508004,,,,,25.0
323_1,-17.312,26.3482,NASE,PS79,323,1,3614.0,503.822060958725,35.2136919949055,0.12548008930510002,99.31821514116699,10.2073059815994,678.1347059542791,718215.384615385,104.01755281125999,132929227026232.0,11.370863173916199,155041352936661.0,114830373840976.0,144713146410205.0,140823109886700.0,0.512850955314503,212175156619664.0,0.196544893096811,16.0361915442866,61.28037934427589,265097584514395.0,348953.846153846,363973.07692307705,0.4890936785,0.4902627797,0.4879966109,1896.36,2020.78,1776.93,32.1428571428571,2405.35714285714,958.9285714285719,5.35714285714286,3739.2857142857106,0.520216143963,1.97279569822,4.64837196586,20.9528148951,2.7074285343799995,9922.5,19198.11,195052.31,982995.0,64663.01,11100.0,0.0,0.5029366685,0.0,3285.57,0.0,114251237378765.0,138263438044401.0,0.27796163378508004,,,,,25.0
